reward,coverage_ratio,episode_length,success,average_loss,collision_count,repeated_coverage_ratio,truncated,termination_reason,mean_acceleration,max_acceleration,smoothness_cost
1630.2520673346296,0.8735594336516299,100,False,45119.24583984375,0,1.0,True,max_steps,0.029374532507787418,0.32973105104239,0.012783731779997913
1885.0438696628632,0.9030424607154798,96,True,44979.47961425781,0,0.9655870445344129,False,coverage_target,0.1048080090025143,0.7361820949297477,0.06545437773659786
1989.5407727735267,0.9059633027522935,84,True,46066.68071056547,0,0.9537815126050421,False,coverage_target,0.09651045809098822,0.6430949410873646,0.12496412069270546
2087.4558010987394,0.9059016393442623,96,True,50791.53672281901,0,0.9348268839103869,False,coverage_target,0.044661176879834404,0.49803448840259273,0.02989927512080516
1655.6273184834852,0.9022134126197555,79,True,53023.39010581488,0,0.9619238476953907,False,coverage_target,0.01691907538510363,0.20159473718851526,0.004891662278169436
1934.393914764924,0.9028836592641697,84,True,51048.08861142113,0,0.9797979797979798,False,coverage_target,0.06657098620235902,0.4812737579893115,0.039068320600933015
1813.4633013647083,0.8956751403103335,100,False,54721.86994140625,0,0.9730848861283644,True,max_steps,0.09580281398462513,0.8020514204172422,0.10075142354951022
1448.3955971373457,0.9014084507042254,87,True,63157.30084859914,0,0.9433198380566802,False,coverage_target,3.94271016033763e-05,0.0002147454066011031,9.576209164537907e-09
1878.3981474013615,0.9028380634390651,77,True,59601.54180194805,0,0.9708939708939709,False,coverage_target,0.05717538671905855,0.5538452240582482,0.04522674062378405
2007.9211882242041,0.8829927488464074,100,False,61869.6691796875,0,0.9824902723735408,True,max_steps,3.138782671229717e-07,1.0189935457303735e-06,3.062758009099003e-13
1685.0625771723069,0.8775443204202232,100,False,61094.45634765625,0,0.9865642994241842,True,max_steps,5.8091078806674914e-05,0.00023615679759091053,1.2273902552293496e-08
1545.4799563727104,0.9002923026956804,86,True,65441.39512172965,0,0.9591836734693877,False,coverage_target,0.060883579007995216,0.41568391752623,0.060128433487482015
2112.9115266339472,0.9036577400391901,90,True,70611.59769965278,0,0.9405940594059405,False,coverage_target,0.08278085528945454,0.48707509496602625,0.05083332580866438
1894.505919936115,0.90244708994709,99,True,69788.21137152778,0,0.9767441860465116,False,coverage_target,0.005104085065054774,0.09074210129640675,0.0008256418735930289
1443.8698094435101,0.8838582677165354,100,False,72056.7530859375,0,1.0,True,max_steps,1.7937015321154042e-05,9.363825319653195e-05,1.4679556843361618e-09
1763.5939004073707,0.9017739816031537,80,True,75557.60424804688,0,0.9655172413793104,False,coverage_target,0.034164543748672095,0.22131469752574676,0.008693135216319448
1885.0295878388067,0.9013898080741231,95,True,81137.3625,0,0.9852941176470589,False,coverage_target,0.06446530067294959,0.5596246396142971,0.03439859341984398
1811.3333406953786,0.9035116508040696,78,True,86371.62229567308,0,0.9585921325051759,False,coverage_target,1.5811925462932782e-06,4.285002867323242e-06,8.257318818700884e-12
2001.664543992818,0.8940244305051172,100,False,80429.9251953125,0,0.9867424242424242,True,max_steps,7.677154592016151e-05,0.00023615679759096103,1.6645595469448985e-08
2181.268367050847,0.9019350606756313,93,True,86272.16347446236,0,0.9634146341463414,False,coverage_target,0.03551551109797004,0.3581292178173984,0.02567429557587916
1830.188326352953,0.9000985869208018,98,True,97957.43809789541,0,0.9918533604887984,False,coverage_target,0.05645700775845697,0.6264559709344854,0.030866632042197962
2118.0533112723433,0.900883218842002,91,True,94790.89641998627,0,0.9938144329896907,False,coverage_target,0.03204063244995813,0.34715815074593415,0.014604755380620503
1943.6134184324455,0.901091630830301,90,True,106164.35716145833,0,0.9844444444444445,False,coverage_target,0.11552770807752061,0.6971896383702879,0.1191764975064053
1320.04996472922,0.8694932096720769,100,False,110956.3690625,0,0.9575371549893843,True,max_steps,0.14428031109290787,0.7755167836065363,0.19444438968658892
1930.8662466196101,0.9023502151605428,90,True,116842.24674479167,0,0.9761904761904762,False,coverage_target,0.0010980538090489403,0.005684923664547183,6.003463388711568e-06
1809.5563040734523,0.8819813829787234,100,False,111155.3932421875,0,0.9924433249370277,True,max_steps,0.02948068718961901,0.16575981231853318,0.003351147398032352
1791.825675375346,0.900815660685155,92,True,116629.74061650815,0,0.96529284164859,False,coverage_target,0.04055379592943428,0.21893050044325107,0.007164944931569598
1294.6675946465919,0.8764082173624917,100,False,125338.797421875,0,0.9501187648456056,True,max_steps,0.11880545499314497,0.642976451996089,0.07555571274873574
1389.1493496119429,0.9033517735112269,91,True,123936.25613839286,0,0.9304347826086956,False,coverage_target,0.12296289850161217,1.0176205906030578,0.19294850651131168
2079.6279910468716,0.8976482278900298,100,False,138913.6854296875,0,1.0,True,max_steps,0.08179665594647512,0.7724970423928398,0.08514029573307176
